	median_1	median_2	median_3	median_4	median_5	median_6	median_7	median_8	median_9	median_10	median_11	median_12	median_13	median_14	median_15	median_16	median_17	median_18	median_19	median_20	median_21	median_22	median_23	median_24	median_25	median_26	median_27	median_28	median_29	median_30	median_31	median_32	median_33	median_34	median_35	median_36	median_37	median_38	median_39	median_40	median_41	median_42	median_43	median_44	median_45	median_46	median_47	median_48	std_1	std_2	std_3	std_4	std_5	std_6	std_7	std_8	std_9	std_10	std_11	std_12	std_13	std_14	std_15	std_16	std_17	std_18	std_19	std_20	std_21	std_22	std_23	std_24	std_25	std_26	std_27	std_28	std_29	std_30	std_31	std_32	std_33	std_34	std_35	std_36	std_37	std_38	std_39	std_40	std_41	std_42	std_43	std_44	std_45	std_46	std_47	std_48	median_profile	median_std
Tb927.4.2180	3705250000.0	3526300000.0	1990100000.0	1596150000.0	2474200000.0	2367000000.0	3221850000.0	4482150000.0	4060550000.0	4542700000.0	4630800000.0	3656850000.0	2869350000.0	2192500000.0	1777700000.0	1522350000.0	1335600000.0	920525000.0	814885000.0	636365000.0	497550000.0	395350000.0	286620000.0	298980000.0	191630000.0	182875000.0	83700000.0	0.0	55130000.0	45141000.0	0.0	68225000.0	66570000.0	43723000.0	39605000.0	0.0	0.0	70540000.0	304610000.0	336230000.0	164160000.0	434915000.0	461345000.0	708950000.0	702975000.0	1122530000.0	1302000000.0	1432200000.0	1179210665.3746533	659701308.6743623	966701172.372655	1451421691.537875	1119524977.3601897	892804436.872936	545181256.556017	631379000.6802562	1448737117.5728655	972876084.5212185	2750918239.879186	3424832360.374251	812777242.955699	1202094153.505318	644010881.766243	1082532365.9518607	435719431.89779055	212004836.32455164	491343786.45879567	181638959.20203903	76512828.33616857	69846614.0315097	75799862.52186301	81131421.16344321	21603870.023678627	38471006.3987587	104660606.24704981	98490000.0	97726950.01039034	131254517.03084356	44741500.0	82498791.65781763	94767498.77990872	61720134.5510523	56775015.26493263	46703000.0	111350000.0	297242270.6592497	171799917.15170684	303871641.47328174	197604600.7182019	81856506.71551217	152373862.8068038	237755128.37090743	366206769.31436783	422728572.1358329	552286328.9695541	450166325.5120265	0.8326858610311478	0.07070277001180134
Tb927.4.1290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67710000.0	282500000.0	354170000.0	183085000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101927085.70345764	167295391.74765095	207152945.48955852	151663719.54096338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6430353176266718	0.34001871289602587
Tb927.11.5650	78381500.0	82217500.0	100898500.0	100506500.0	78349500.0	75498500.0	83409000.0	71511500.0	65100000.0	47250500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33613994.26206294	14027577.95677263	23071027.98424899	37155051.57669232	32351210.182155475	19493059.91671566	20758365.365959495	36323976.06150333	14500489.816439535	28079630.023381718	27093000.0	21019000.0	21834000.0	24110000.0	23923500.0	22574500.0	15510000.0	0.0	20042000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8455996508193424	0.05344329061792568
Tb927.10.8730	299510000.0	407475000.0	378480000.0	268630000.0	346055000.0	286845000.0	259425000.0	228845000.0	238815000.0	209020000.0	148700000.0	94829000.0	91569500.0	97241000.0	0.0	0.0	31401500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62210329.260233514	40860665.17242903	123002655.12039432	101999570.0562834	90301078.80492532	85881106.33311613	75484478.97857325	36302756.89714672	35185969.74174034	19774817.31900449	41233350.07410061	35000978.49465545	57154563.698652565	67023166.711220086	45733000.0	43636000.0	41171257.06424326	38859500.0	61135000.0	0.0	0.0	32867000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117915000.0	26506000.0	0.0	0.8918958792193381	0.03023817411861202
Tb927.11.6630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26440000.0	237960000.0	1178630000.0	2680200000.0	3430700000.0	2956050000.0	2092350000.0	1265200000.0	682460000.0	777330000.0	981665000.0	777075000.0	340825000.0	103340000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7634000.0	0.0	18459000.0	14909153.773772676	198042575.98388618	618099108.5780661	709546415.5594989	947798380.4586284	641943063.4150236	410032205.035979	126643962.87756212	213149616.62331617	206124609.15669456	104741181.13235088	108896657.12653136	80920979.7683312	43159245.25135567	16035500.0	2257000.0	0.0	0.0	0.0	0.0	0.0	0.0	14321500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9710589179596114	0.011232841242982133
Tb927.9.8520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12623500.0	67518000.0	335230000.0	1389000000.0	2543350000.0	1795000000.0	1724000000.0	775070000.0	502805000.0	396880000.0	557975000.0	505590000.0	565310000.0	353930000.0	409600000.0	479425000.0	610070000.0	601050000.0	617535000.0	877750000.0	909400000.0	958630000.0	724360000.0	466735000.0	206445000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13243500.0	50890000.0	23567500.0	25132782.68682824	48609882.70917757	128250026.25080954	239942234.3676357	368041712.98916614	163501386.33459252	772079570.5970556	396730526.5962441	163639053.27987373	263522037.3295815	186307279.93917295	193956912.8053961	272799210.40941447	80206248.04215692	55083790.94615785	135885771.7594696	159175407.96241108	316286715.8133582	221854005.2226539	78783306.81897923	96937581.29160571	136236941.14788887	111448054.37960783	163607370.9372534	91880789.2053611	0.9224706394223652	0.015813931741214877
Tb927.10.550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102010000.0	114175000.0	137130000.0	105760000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149767767.33774638	151237101.5712304	169948303.38958964	168541411.6026088	0.989491991311804	0.0
Tb927.10.6640	449940000.0	566360000.0	526350000.0	604195000.0	715360000.0	570180000.0	595425000.0	579470000.0	481930000.0	457015000.0	355605000.0	242160000.0	190860000.0	152395000.0	104684000.0	119216000.0	114690000.0	54200000.0	40206000.0	68463500.0	76769000.0	0.0	22685000.0	18054500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62120000.0	256790000.0	383830000.0	1046200000.0	2670900000.0	4547950000.0	3544500000.0	135174788.2064798	57007039.03905201	131144718.40934604	203112348.38548508	95620530.70165783	144998749.50610214	40703734.77950176	29035520.05733704	30845127.113803025	87786309.62931153	36448195.65721555	54242340.39628698	139867972.62656903	118965880.54284024	85333409.28186725	69018365.24372819	41073980.19427871	94307537.16785666	109128143.57900532	55007756.352324225	16967502.458130565	53140000.0	36142342.696390525	31520241.722582016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44489500.0	94206403.66592214	136057631.4164945	228864315.02457228	269746431.0545492	471370727.24130744	487934192.96730936	309991537.5189061	0.9845240644090998	0.006492817479578193
Tb927.8.2450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113240000.0	326170000.0	431250000.0	317925000.0	126260000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21409000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25778000.0	37012838.43366605	58062467.15104919	53143891.07257159	43340967.821065865	36324589.22456431	0.0	0.0	0.0	0.0	26903500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9864678112510605	0.006960059731568858
Tb927.3.1130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23632500.0	234200000.0	623655000.0	779225000.0	502090000.0	119320000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9819000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34557851.582527526	39903504.85859607	109119291.60327242	526093823.2783831	253087482.15784997	84147173.9969125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9415460628011139	0.02881868206505884
Tb927.10.10730	0.0	0.0	9588500.0	0.0	0.0	0.0	19758000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21009000.0	50246500.0	143640000.0	252090000.0	86893000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21684581.87284228	14452000.0	8981500.0	0.0	23475065.031858806	33808500.0	0.0	0.0	30880500.0	19644500.0	16520000.0	0.0	26821500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28155570.887481574	31671579.008894816	89514497.66192439	138765662.50937825	36207398.0101673	27175500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9214681137086806	0.05441152657715297
Tb927.2.2340	0.0	0.0	10920000.0	19998000.0	25771000.0	19568500.0	13308500.0	0.0	0.0	0.0	0.0	0.0	0.0	6294500.0	6668500.0	30610500.0	168215000.0	794945000.0	1524650000.0	1147150000.0	426070000.0	113860000.0	137630000.0	130070000.0	7397400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16051000.0	7058500.0	17368551.65713787	19471825.84316804	23100487.462389186	11006430.393183796	23132034.973170865	21308000.0	0.0	6358000.0	10879500.0	14035500.0	8155500.0	10837159.602497326	8717419.304664273	41447129.57793338	46885879.931133494	698259802.5269678	842654306.1857173	713663476.2208772	289651090.034775	68250861.08553259	71922652.1271289	77471167.70128097	47683513.57607784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9694545604824352	0.026121814391510068
Tb927.2.2430	72144000.0	69537500.0	86386500.0	86161500.0	53270500.0	59313000.0	25949500.0	26257000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46820000.0	219685000.0	492270000.0	1050000000.0	1265000000.0	1124350000.0	908250000.0	653295000.0	509160000.0	430240000.0	417640000.0	246320000.0	265615000.0	182750000.0	71595000.0	0.0	0.0	86025000.0	58460642.72368776	35827599.90449635	36087178.68694273	18095916.673382424	28653388.287135143	36532592.41987443	41407273.65250377	36777631.49886989	22954500.0	0.0	17142000.0	0.0	17337000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16733500.0	92267680.69047797	36620689.05231941	116989237.53918563	278327504.9289955	427332305.7839961	538289568.9124953	111870339.34426022	79036107.0966936	158430436.46976423	81915003.10280976	119042800.56629492	82860683.4793599	66289419.65603058	160511969.72500214	183779977.214603	65700000.0	100255000.0	176862810.95809826	0.8754974784508558	0.0441801010166509
Tb927.10.13180	435110000.0	525395000.0	518455000.0	487915000.0	526345000.0	535465000.0	493110000.0	502020000.0	487065000.0	514915000.0	488075000.0	452620000.0	402400000.0	361080000.0	347180000.0	319050000.0	330725000.0	273765000.0	291385000.0	241755000.0	280920000.0	242790000.0	195820000.0	222970000.0	160695000.0	112764500.0	57975000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35485000.0	0.0	0.0	0.0	0.0	0.0	0.0	92087070.75371656	39978956.54799743	34802216.88341132	62030786.10657793	35161276.99615018	75301291.87692171	13221364.9698769	42809831.425347455	63089821.94723118	68739034.21637535	71894415.40666887	54211325.99989292	61057178.324911326	68566372.40659593	24440559.69762831	101046644.01486407	125054440.51158945	125243062.77361901	124213199.75583649	134312463.18442184	147310454.03048173	122805662.32873791	114881741.51419073	97177252.69321005	87522497.0602797	66518936.704144634	45884262.55264434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43752000.0	59595000.0	44624057.400875896	0.0	0.0	0.0	0.0	62890000.0	0.0	0.9372228247653407	0.04470688210180511
Tb927.7.7410	286380000.0	296395000.0	308810000.0	292035000.0	303770000.0	269400000.0	253445000.0	276200000.0	259750000.0	306705000.0	274325000.0	284925000.0	257630000.0	238280000.0	232720000.0	213875000.0	235110000.0	230505000.0	204785000.0	165840000.0	137605000.0	124065000.0	79681500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46311000.0	301845000.0	910690000.0	2005550000.0	2227000000.0	1941900000.0	1195655000.0	927915000.0	709290000.0	568040000.0	477210000.0	396310000.0	13412333.565292308	28861546.938212905	27517579.078351595	44003789.51484368	24268167.593234833	34343307.32957053	34080773.17198071	36418375.741741516	27739901.46581875	45661585.87916105	30419251.990584295	52959105.21336251	74030896.87195925	86723469.61847563	76788986.35221069	64295278.72765361	68099636.501722	79204408.14910497	56689078.60720029	19067351.459147826	54172010.548960306	44096375.91684832	60645441.36962535	27205500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41363000.0	67413392.7420954	207482202.3491814	406408530.42228335	607797372.1219379	653509501.9712157	523040963.18229836	476700963.60296977	295616207.32519627	245703816.73538032	201990612.32311434	278572017.97739846	213249625.86915207	0.9474255688214176	0.027099356460368488
Tb927.11.9790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	169895000.0	403175000.0	608645000.0	351060000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	198969930.22397465	250047149.48718503	108038655.73642303	88158331.19072373	99955000.0	0.0	227610000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8417127113000418	0.0660071838206351
Tb927.9.13040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	494905000.0	966415000.0	680145000.0	377625000.0	64705000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83950000.0	122271076.26772036	147187005.0876316	182525059.92328835	125425628.56131119	146588582.1781492	70285000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9545285008175017	0.03121852555109811
Tb927.5.450	85015500.0	94595000.0	66726000.0	90505500.0	106440000.0	74579500.0	101956500.0	89813500.0	79074000.0	86215000.0	58977000.0	0.0	28224500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45242551.02224012	11636794.403958507	21947202.14514825	28979455.49724264	25131311.64503755	12550121.842038028	29430156.793953147	17075612.07053303	7831261.089377623	17489595.850104712	32670145.16216092	34520000.0	34021418.81594593	23352000.0	27859500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14941500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8742455282825767	0.04586141041793958
Tb927.11.16610	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27242500.0	0.0	0.0	0.0	34012500.0	54785000.0	0.0	32828500.0	63395000.0	177730000.0	489720000.0	458305000.0	236625000.0	69400000.0	174590000.0	343340000.0	554735000.0	597480000.0	787710000.0	1122050000.0	1714900000.0	1753900000.0	1689700000.0	1451800000.0	626055000.0	406215000.0	285050000.0	383380000.0	0.0	0.0	0.0	0.0	0.0	28571000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24158500.0	33594000.0	42041500.0	14966500.0	22117000.0	54439069.361228675	62575000.0	62560000.0	61695000.0	71336303.91497727	68720925.18537082	44394000.0	77010620.08309849	74562768.8036507	74519510.1343713	306138929.572833	263026723.2779463	203916308.05717003	81441086.83582261	55542562.95850958	47781857.34843997	49839988.630282275	167782827.96023363	130063653.48679605	323080087.42673457	336448038.33578885	299016850.1383609	229903320.26020634	402068048.7595768	342735200.15458	86901556.32476722	268861350.43611854	294583092.11211246	0.9315754354774333	0.022608943415072556
Tb927.3.750	213255000.0	271440000.0	282810000.0	322035000.0	278925000.0	240930000.0	218845000.0	174705000.0	153735000.0	146390000.0	82218000.0	65243500.0	40833000.0	24188500.0	21168500.0	5332000.0	16034000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29413394.907762688	41399969.70610808	84190315.90192941	57906778.53239636	54157339.29948922	55822915.470858976	50780219.57416096	27190004.290792845	29937364.613472577	30339869.413034722	37405375.55285336	42316187.61478874	45440684.12410476	49840601.0422226	35300637.454112165	27692768.803425923	35850842.69930067	0.0	38638500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9478464828862909	0.014939492087508228
Tb927.9.9120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62310000.0	72565000.0	197315000.0	175560000.0	193190000.0	42119000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26279500.0	33154000.0	39700500.0	37729500.0	51245000.0	64715000.0	79865475.80150011	86847550.91538276	121421105.93577488	47873803.814473175	107045516.1757527	92015125.29289229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6199605426752282	0.1727602866114635
Tb927.11.1680	59943500.0	67842500.0	63331500.0	74667000.0	74960000.0	71442500.0	96764500.0	117885000.0	121815000.0	121485000.0	130865000.0	132295000.0	193685000.0	257600000.0	263140000.0	245075000.0	301060000.0	344120000.0	348350000.0	307250000.0	229360000.0	191290000.0	97131500.0	31933000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32071970.909191098	16593193.732672442	37749425.72962756	45118243.53481269	39444558.6952962	12760963.835071392	10270999.52941939	17392671.665579922	24530724.95191829	66337263.032677695	5360275.956826601	33002881.18735494	70423060.14367737	69606215.23973273	24937868.62718357	47364377.96487989	103962403.62105267	78380229.80956359	109114871.27487864	64724244.04090531	82951733.9079379	90660565.25119765	77115811.77683342	55816461.04869065	42957000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9235973821055822	0.022483541163110604
Tb927.10.7110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7388000.0	14802000.0	510290000.0	3289800000.0	6954050000.0	5716150000.0	1798750000.0	408125000.0	38768500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8038000.0	90321318.38977256	37932889.47931597	208676671.27240968	929901994.8360157	2473582097.552726	2342671861.180448	678900436.9812511	252840235.11234656	63890406.49620254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225080000.0	0.9719495672536604	0.03246530253475306
Tb927.10.4640	670770000.0	717305000.0	620215000.0	624475000.0	646340000.0	554975000.0	609810000.0	634365000.0	596090000.0	691255000.0	794735000.0	991240000.0	1170235000.0	1094845000.0	874415000.0	738145000.0	679955000.0	529195000.0	455410000.0	569640000.0	1125750000.0	2034850000.0	3330200000.0	4292250000.0	4756650000.0	4863100000.0	4014950000.0	3241350000.0	3255450000.0	3837250000.0	6846850000.0	6588950000.0	3829250000.0	1159600000.0	392735000.0	256790000.0	0.0	0.0	37418000.0	85841500.0	129065000.0	80625500.0	160615000.0	169300000.0	261470000.0	602465000.0	608655000.0	346880000.0	79752803.66022682	23585329.30305097	86128285.32679223	55572738.52048922	132116975.82067189	94775134.70490746	46691514.12908654	36285813.917655036	112105334.80466792	121270635.90718625	263440843.77079153	405609102.7906877	400910922.88894606	446321107.9760846	277190832.0994762	235088934.00512663	149618610.91900745	119854281.80364132	250835400.74452543	600635445.5075058	1372460362.512035	1734003608.8678322	1488522740.5608103	905095580.127682	779746528.7942408	675455314.954289	385106075.2139161	336015638.2769535	476782643.52497673	1384011397.7733936	2242204038.440748	2127939652.9663782	740436846.2828771	520680576.26533383	437529018.95188624	217803214.75665444	111005000.0	32587500.0	45672362.51096863	49485262.36753053	150373995.17536268	88456034.52327791	254602124.28741962	242346286.88442218	380807525.343622	474573798.757018	242114927.66865903	758584620.5489097	0.875467233447883	0.04711334742070704
Tb927.11.11390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	336615000.0	1003560000.0	1316900000.0	752810000.0	359645000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132269329.52628638	292417134.1879042	458743743.53590196	271562105.54248315	101943162.3912724	119320000.0	0.0	0.0	0.0	0.0	0.0	0.9599615644246975	0.012167454796322457
Tb927.7.4140	74000000.0	81722000.0	79456500.0	71626000.0	135145000.0	173110000.0	236770000.0	284950000.0	260075000.0	201950000.0	118734500.0	42641000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48753215.107655555	22161436.436221067	7196075.4350317	17856409.332505792	21473259.339622077	24579016.796175282	108835350.41520287	102145400.2880208	152443669.2410238	65322315.22739122	73028632.42591909	62858394.95246439	17825500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8186081971538861	0.06564231187019222
